,label,tweet,masked_word_count,pattern_counts
2652,sadness,kalo rasa ngumpul nya kurang kan ngumpul tempat misal rumah siapa gitu biar lebih leluasa cuma kalo bukber rumah orang kan enggak enak datang orang lebih huhuhh jadi mau pulang pulang,0,{}
2653,anger,enggak lah kapai sih orang kemarin studi banding mamarika tuh hasil lihat kan bakal jalut becak way,2,{'USERNAME': 2}
2654,love,tiap kali baca kisah zaman nabi rasa jatuh cinta semuaaaaa malam nih baca saidina umar hati allah saidina umar,0,{}
2655,love,dik moga kau paham cinta halal rindu sah mudah kau mulia perhati sikap aku pilih rangkul tuai nyaman gandeng aku syukur tiap temu cara curi pandang,0,{}
2656,love,mata mata ku mulai jatuh cinta,0,{}
2657,happy,duh jadi cerita kmana inti yaa kalo selalu syukur selalu mrasa cukup pasrah ikhtiar kenceng selalu adaaa bikin rasa untung tengahtengah tantang hidup makin tinggi doa orang tua paling utama,0,{}
2658,fear,aku enggak tau akhir banyak akun aneh ngefollow seramseram aku apa ha- ganti uname delete acc te- buat baru,0,{}
2659,happy,bakar hutan te- turun drastis banding tahuntahun belum berkat tegas pak pecat kapolda pangkodam bakar hutan langsung te-,1,"{'USERNAME': 1, 'URL': 1}"
2660,sadness,tabung rencana bagus paksa jelek penalti kalo henti tengah jalan bunga enggak jauh beda sama deposito copet dikit tengah jalan kalau butuh sekarang bayarin sekolah sekolah ibu amme,1,{'USERNAME': 1}
2661,fear,driver gojek orang stres tahan pas mau lempar batu kepala gue akhir orangorang rame liat ujung bawa lah rt buat lapor nyamperin keluarga beliau salemba,0,{}
2662,fear,sih dera aja akun alter suka flashing her boobs once a while bilang merinding lihat siksa siksa gua alami ahahaha,0,{'URL': 1}
2663,happy,baru pikir professor biar junior banding professor cebong lebih mutu punya dedikasi,0,{'URL': 1}
2664,fear,takut semester enggak bakal maksimal ajar semester satu tahun jadi cuma bulan pulang sore berangkat pagi pkl bulan alamat tres dada,0,{}
2665,fear,nyabutnya santae pakai jari asal jangan kena kuku beli softlennya memang bagus jelas dulu ku pernah beli soflen teman cuma warna biasa item te- gangapain ujug gatel perih etaunya robek untung cepet luar,1,{'USERNAME': 1}
2666,anger,blio kasih nyata ofensif menag pas rapat dpr travel agent umroh-haji well tahu lah apa kapasitas,0,{}
2667,love,mungkin dulu waktu kecil mama lah lebih sering ajak cerita dongeng tahu kamu pulang papa kerja wajah lelah papa selalu tanya mama kabar apa kamu laku hari,0,{}
2668,sadness,orang orang hasil te- buat gagal ngerjain kti bagaimana enggak etik baru satu kata yuk foto dulu yuk sial aku goda,0,{}
2669,happy,late post mumpung cerah upload seger dulu sela tugas maen sedikit puncak kelimutu,0,{'Late Post': 1}
2670,fear,gue jadi nyebayangin orang bangunin sahur masjid ceplos shooowershower shower bapak-bapak ibuk-ibuk,0,{'URL': 1}
2671,sadness,te- mbatin baik-baik sama milik baru tuh mas ganteng punya cafe entar kamu pakai main cafe kayak ku janjiin tahun lalu,0,{}
2672,anger,seni demokrasi saling kritik mempatuahi mau sekarang beliau presiden sekjen pbb siapa enggak mau kritik mati mungkin surga kamu damai kritik mungkin ha,0,{}
2673,love,sandar pundaku kau rasa nyaman ha- bagi beri rasa nyaman,0,{}
2674,fear,mampu retweet minat cerita seram tengok je lah takut kalau tengok kat wayang nih dengar suara aku sorang je jerit walaupun tutup mata,0,{}
2675,love,haha tiap hari kamu selalu pesona makin pesona sama aku kkk,0,{}
2676,anger,hahaha wahyu setan bukan allah,5,"{'USERNAME': 5, 'URL': 1}"
2677,fear,apa posesif gue sama sahabat gue takut diapaapai sama l apa gue jealous gue enggak gebetan ajak jalan apa gue takut hilang sahabat apa gue jealous e dekat sama l,0,{}
2678,fear,suntik campak gitu awal enggak tau pas banget mau pipis pas mau balik kelas enggak sengaja lihat orang bawa kotak gitu gue pikir suntik takut yaudah tau gue lari duluan teriak suntik suntik,0,{}
2679,sadness,benci lebih hasut orang ikut benci apa benci kelar hidup putus tali rezeki siap mati sakit hati amp,0,{}
2680,love,kamu lahir rahim orang perempuan kamu robek tubuh kamu hidup rasa kasih sayang ikan kasih sayang wanita tulus kasih ibu,1,{'USERNAME': 1}
2681,happy,huwawawaaaaaa tanoshimidesuuu memang aku pribadi sayang banget circle jadi aaaaaa creyong gambar suka senang banget kalo mez suka gambar jadi jangan khawatir kurang kontribusi sbagainya,0,{}
2682,fear,lu tau rasa sedeket sama orang gila takut banget gua tuh te- teman gua nyata dengar bilang wah gede paha yalord aing teh cuma mau piknik naha geginian te- akhir gue nelpon teman pakai omong akan bapak gua nyuruh jemput,0,{}
2683,anger,psi terlalu sering buat blunder benar bagus buah parpol baru butuh dukung rakyat bagai lapis masyarakat masuk dukung kel mantan presiden soeharto,1,{'USERNAME': 1}
2684,sadness,bersin pertama ah paling kena bulu bersin dua debu nih bersin tiga gatel banget hidung bersin empat lima keenama fix mau flu nih,0,{}
2685,love,pixy kok lama-lama gemesim yaaaa jatuh cinta sama lip cream nya kayak nya bakal jatih cinta sama huft,0,{'URL': 1}
2686,fear,apa kamu laku singa masuk rumah nyuruh singa makan kau biar mati nak makan singa uh ngeri off anonla sama h e h e,0,{}
2687,happy,lagu sembah buat pak pak walikota solo pak fx had rudyatmo buat kota solo lebih kenal luas berkat lagu solo buat,4,"{'USERNAME': 4, 'URL': 1}"
2688,fear,seram nih kalo sering mati lampu gin ngeri pas tinggal keluarga jogja besok sendiri rumah te- mati lampu jadi apa aku,0,{}
2689,love,kalau aku kata desi aku sayang kamu desi aku suka kamu desi ungkap asa desi lepas pendam rasa sama,0,{'URL': 1}
2690,love,aku selalu untuk kamu selalu untuk,0,{}
2691,anger,baru jaman hutang tembus an t baru jaman mako brimob bobol baru jaman bocah cina nghina presiden bilang lucu jaman geruduk kantor berita sama,0,{}
2692,fear,iya mahasiswa reguler dapat kelas sama beliau aku syukur jadi mahasiswa reguler temu beliau first impression kak abel jujur ngeri maksud semester ii bau cikur,0,{}
2693,happy,done kata pak suami biar tambah rajin ajar masak sa ah btw tengkyuuu bosss adhe khadoet besok yaa hahahaa,0,{}
2694,love,cinta sederhana aku kamu aku untuk kamu untuk cuma nonton,0,{}
2695,happy,selamat kamu kuota wahhh sangat harga ucap ucap selamat kamu cantik jadi lama jelek,0,{'URL': 1}
2696,happy,move on seru event torch relay asi games rumah jabat gubernur provinsi sulawesi selatan,0,{'URL': 1}
2697,anger,mahkamah konstitusi dear hapus ambang batas nyapres rakyat mau banyak pilih - tandatangani petisi lewat,2,"{'USERNAME': 2, 'URL': 1}"
2698,fear,belum bayar pakai tokopedia lapor cantum kode iur sekian-sekian maksud kode iur nomer,1,{'USERNAME': 1}
2699,love,tetap sini jangan biar aku sepi sendiri izin aku selalu sama ikat restu semesta aku sayang kamu paruh hati,0,{}
2700,love,cinta tak pernah jalan sendiri seti tulus selalu tuntun aku punya seti tulus buat kamu,0,{}
2701,fear,dilemma ku jam gin rasa laper pengin go food naspad duta mang jaya super enak takut enggak tidur siang besok pagi huu,0,{}
2702,sadness,cuaca selalu terik banyak syukur sorong lama puasa rajin hujan bahkan bal tempat mamake enggak sering sini harihari biasa enggak terik banget btw biak kalo panas udara bikin segar,0,{}
2703,sadness,alir darah hantar rasa rindu sela-sela sel otak te- bisik ucap aku mampu bahkan sirat,0,{'URL': 1}
2704,happy,baru hari beberapa hari depan lebih padat sangat senang wish me luck and healthy deh buat minggu depan fingers crossed,0,{}
2705,sadness,hari empat sarap pak seno ibu tuti bicara kalian ikhlas nyata raut wajah jauh ubah banding kemarin tertawa canda kemarin sempat hilang sama pagi,0,{}
2706,fear,untung aa dua ngebantuin posisi tengahtengah gelap sendiri benarbenar enggak siapasiapa nyalain senter hp takut orang jenis nya,0,{}
2707,sadness,enggak butuh teman cewek purapura butuh teman cowok dichat jawab iya haha cuma diread,0,{}
2708,sadness,buat jatuh percaya sedang ajar bagaimana cara bangkit,0,{}
2709,anger,lalu aku komen begini min kalo posting karya orang minta izin lebih tag sih milik karyakarya feed sebut balas lalu aku coba dm kalimat sama komentar feed akun sebut,0,{}
2710,love,aku suka cara suka,0,{}
2711,love,moga tayang film jadi antara selalu tebar benih-benih cinta tumbuh saudara antara umat manusia,0,{'URL': 1}
2712,fear,kemarin belakang kampus anak kambing asal nyebrang eh kambing nya b nyebrang gue histeris takut tabrak,0,{}
2713,sadness,datang genap pergi ganjil apa kamu lahir sebaik-baik manusia guna sama,0,{}
2714,happy,ah makin ngelantur wkwk pokok niat enggak pakai bulu mata palsu jangan khawatir bakal rintang yakin kalo niat baik allah bantu moga segala niat langkah baik masuk tinggal bulu mata palsu allah kasih ganjar surga,0,{}
2715,sadness,kalo puskesmas antri orang hamil sama lansia dahulu sini daftar online utama akumah enggak pernah tempat prioritas hati kagak,0,{}
2716,anger,siang min saldo bonus tcash padahal banyak sms pemberitahuannya langsng aktivkan tcash walet mohn bntuanx trmaksih min,1,{'USERNAME': 1}
2717,anger,pas gue punya pacar te- pergi tonton bioskop orang dih nontonnya sama pacar mulu te- enggak ngajak nih lah situ kalo ajak enggak pernah ken rasa ku sentil amandel satu,0,{}
2718,anger,ah eyang pelit tidak-saya carin istri tujuh nih,0,{}
2719,fear,waallahu alam enggak mau sok tau takut ilmu cetek banget jadi cukup simpul jelas al-quran hadits yakin lebih waallahu alam,0,{}
2720,love,sejak awal kenal mencintaimuhati utuh penuh cinta pilih tetap terima bagainmanapun ada luka pilihandan tetap cinta anugerah sempat beri tuhan,0,{}
2721,love,kalo sayang benar mau hadap sama cowok lebih tajir ganteng pintar serba bakal tetap enggak mau pindah,0,{}
2722,fear,lihat boneka sus ampun lah malah diajakin tonton film horror boneka sabrina,0,{}
2723,anger,halo min kuota gb kok enggak pakai kata kuota habis bagaimana mohon bantu,1,"{'USERNAME': 1, 'URL': 1}"
2724,sadness,bln x putus berapa lama memang kamu jadi labil sangat ki bentar marah deh,0,{}
2725,love,cuma erti cara nanganin aku kalau aku ngamuk sayang sama aku nyuruh aku buat ubah jadi orang sabar erti orang selalu maju paling depan kalau macemin aku,1,{'USERNAME': 1}
2726,anger,aku masuk orang habis pikir orang anggap wajar sebut justru salah via vallen anggap lebay nama leceh bentuk apa sakit peduli jenis leceh apa,0,{}
2727,sadness,siapa sih dunia enggak punya hater rasul mulia punya budha punya nabi isa punya nah eloh sama gueh kan,0,{}
2728,anger,aplikasi resin tadi pesan kata server error eh muncul taksi kan kasihan drivernya musti cancel,1,{'USERNAME': 1}
2729,love,padahal papa sekali menang mama peluk erat-erat papa laku hapus sedikit air mata sudut mata tepuk pundak kata jaga diri baik-baik sayang papa laku semua kamu kuat kuat jadi dewasa,0,{}
2730,sadness,hampir minggu tiap sahur dibanguninnya sama mamah alarm cuma matiin doang kalo telpon mamah dimatiin sekali telpon te- bangun untung sabar,0,{}
2731,anger,nyata banyak fan kpop dada mending lisa enggak usah kesini kalo begini cara promosi banyak kok datang fanmeetingnya lisa aku ksel kak lihat,1,{'USERNAME': 1}
2732,love,hari hari sangat sunyi bagi pagi jelang siang sore jelang malam balik tiada henti aku pikir mu entah saudara apa alas tuhan aku sadar sadar cinta buta,0,{}
2733,fear,gua takut banget kalo mau omong muncul grup gituuuu benarbenar panik kalo muncul grup bagaimana cara ngehilangin nya,0,{'AskMF': 1}
2734,love,tak ragu besar kasih sayang tuhan beri sayawalau momen sulit hadap hidup cahaya hati mulai reduphanya kasih sayang cinta mampu jadi lentera terang,0,{}
2735,love,kekal sayang dengar lah syair kau tulis ku lagu kan moga jadi siul satu masa moga engkau senyum irama indah mampu beri,0,{}
2736,happy,tamu sekali terimakasih ikut acara mohon maaf mention kalian gua jawab satu satu karena jauh limit terimakasih selamat malam salam sayang,0,{}
2737,fear,enggak tau sejak kapan tiap dengar kucing ngeong sama anjing lolong malem selalu ngebayangin luar - - bikin gaberani bangun,0,{}
2738,sadness,macet mantap,0,{}
2739,anger,pernah ajar dampak negatif omong besar katakata kasar dulu pernah politis sebut jokowi sinting muka gagas hari santri ucap bodoh nyata sumbang besar menang presiden pilpres,1,{'USERNAME': 1}
2740,fear,enggak erti takut tinggi padahal dulu doyan manjat pohon depan rumah sekarang lihat asrama lantai dasar ogah ganti lampu begini t-t,0,{}
2741,sadness,lutut lemes longo kayak orang angong te- menang tiba pengin jerit enggak pokok kesel sekesel kesel sama diri sendiri capek banget jantung sek jadi kali th lama padahal pacar bukan wkwk,1,{'USERNAME': 1}
2742,sadness,sayang banget padahal vocal cocok buat energetic yasudah lah moga my bby goeun selamat nunjukin vocalnya concept eval,1,{'USERNAME': 1}
2743,fear,kalau barang elektronik gimana kadang takut mau buang headset baterai tempat sampah soalnnya kan bahayatrs sama botol spray kata ledak suhu tinggi,1,{'USERNAME': 1}
2744,fear,main rumah teman tuh pas pipis lihat celana merah gitu langsung izin pulang bilang dadak sakit pas rumah bilang itukakak darah mah takut soal memang pas main jatuh pas lihat bilang mens hue besok pe,1,{'USERNAME': 1}
2745,sadness,lama nih enggak chat isinyaselamat bobo sayang moga mimpi indah yahgood night kalo diinget-inget akhir kali chat kayak teh pas zaman sangkuriang najong parahu,0,{}
2746,happy,rajin hadir diri majlis ilmu mantap diri ilmu jadi perisai diri ilmu akhlak kena iring jangan lupa selalu doa baik diri sendiri orang te- istikamah tuju arah baik,0,{}
2747,sadness,tak perlu irikita punya sepi sendiri-sendiri hidup orang tampak meriahitu sepi raya mewah - adimas imanuel,0,{'URL': 1}
2748,happy,suka point prof suteki tau puncak tinggi pancasila tuhan maha esa sdgkan tau salah satu petinggi bpip pnh sampai pidato viral ragu hari akhir nampol banget,0,{}
2749,sadness,sadar cerita bagai mantan pacar tertawa gerutu sama hanya batas mantan calon pacar,0,{}
2750,fear,rlt kalian cewek kalo kelas sama pacar kalian te- lu nyeri pengin hibur apa gmn cewek gue tadi malah gue ajak main onet hp mendem marah kali,0,{}
2751,fear,fan mana benci sama curry bakal tetap ngakuin points nya bahaya banget mau ngelempar mana mungkin bola masuk,0,{}
2752,love,kalo sayang sayang pis kalo manja manja pis kalo alem alem pis kalo ambek ambek pis kalo kocak jangan ditanyaa gaes kocak lebih aku,0,{}
2753,love,gue sayang banget banget banget kalo sama ikon baru kali rasa ngestan benar benar sayang banget kayak rasa disayaaaang balik banget sama mereka jadi aku makin sayang enggak lepas bagaimana jelasinnya,1,{'USERNAME': 1}
2754,happy,selamat ulang tahun sayang,1,{'USERNAME': 1}
2755,love,couple enggak pernah manggil sayang sikap tau kalo sayang sama coba lihat rasa sayang cara laku kamu bukan berapa sering manggil kamu sebut sayang,1,{'USERNAME': 1}
2756,fear,deg degan tuh lgsng gua gua lgsng wa cowok gua kan yagua ngabarin kalo sikring rumah gua kayak nurununtrs gua takut eh nyata cuman ceklis doang te- gua makin takut tuh lampu enggak nyalagada gua hubungin,0,{}
2757,love,suka takut mau follow enggak punya kontak bidadari main askfm jadi hari guna nanya pakai mode anonymously haha,0,{}
2758,fear,jinhyuk tunduk tatap sepatu rasa takut balas minta sang puan m-maaf bawa alat lukis,0,{'URL': 1}
2759,sadness,rencana mau makan tetangga dekat hari raya oke tradisi ater - ater kalo rumah realita kata sini enggak biasa kayak krik krik akhir yaudah kasih mau deh entar kalo mau buka puasa,0,{}
2760,sadness,gue cerita sih alda bilang kalo mau dengar cerita gue jangan khawatir sendiri gue dapetin gue cerita panjang lebar dm enggak muat balas tanya itu singkat bikin gue rasa sudut,0,{}
2761,sadness,yuk akhir masuk minggu awal bulan juni enggak asa tengah tahun aj nyata banyak target realisasi skr ajar displin amp,0,{}
2762,fear,enggak pernah enggak pernah percaya sama aplikasi macam kayak baca artikel te- duit pasuk data pribadi no rek kan bahaya enggak sih jangan mudah giur sama hal-hal begini deh,1,{'USERNAME': 1}
2763,happy,gue suka gue mau ktmu gue tonton konser sndrian no prob penting dalem gue have fun,0,{}
2764,love,ritual kalo mau tidur nyanyi lagu sayang kakak ani sayang mamak sayang bapa sayang oppung sayang abang gio sayang tua gio sayang tua winda nyebutin semua anggota keluarga besar nama selalu duluan sebut dek,0,{}
2765,happy,subhanallah nyata neng cantik kader nu aktif ippnumudahhan jadi kader militan nu selalu jaga marwah organisasi,0,{}
2766,fear,nah tadi bulan setor bpd rumah sakit trauma jadi bpd cabang nyata ketemu satpam kurang ajar ngeper duluan takut ku lari rasa,0,{}
2767,sadness,pmarahan muhammad bin salman tak sudi temu amien rais cs sungguh malu bahkan politis mdpt cibir kalang istana riyadh saudi arabia,3,"{'USERNAME': 3, 'URL': 2}"
2768,happy,diam diam suka day masa sumpah aku enggak racunin kok wkwk yuk lah tonton youth bareng halu tingkat provinsi,0,{}
2769,happy,fix selesai persen bye bye bye harap indah thks all team moga cepat proyek baru amin,0,{}
2770,anger,sama cewek anggep cewek speak up against any sexual harassment laku norak sangat tanya sisterhoodnya kalo sering leceh terima biasa aja kan enggak punya harga diri cewek pikir kayak kan,0,{}
2771,fear,habis baca menfess aku calon anak rantau rasa takut minder kalo temanteman sana diam rasa kesal logat aku aku sering nyampur bahasa,0,"{'askmf': 1, 'URL': 1}"
2772,anger,lah bang haji herankok semua tumpah salah pak presidentpenyakitnya apa segitu akut,3,{'USERNAME': 3}
2773,anger,adek mas makan gue wah tumben nanyain bom makan duluan adek maksud kucing makan apa gue et lu lihat sono tempat makan memang memang,0,{}
2774,sadness,rambut acak acak kagak suka hati acak acak biar aja,0,{}
2775,anger,aku pikir lama senyum arti bahagia aku tak pernah pikir nyata coba tahan sangat keras dlmnya sangat sangat egois kan qyara harap masa depn kau tak temu sosok seperti sangat mua,0,{}
2776,love,wowon senyum lihat laku kasih galak biasa kena semprot cinta selalu bei ikan pada hari pernah absen sini aku bawain belanja wowon ambil tas belanja milik bei,1,{'USERNAME': 1}
2777,anger,mudah jatuh omong manusia lemah te- keluh jatuh saing lah kau sedang malas malas ratus bahkan ribu orang luar sana sedang coba singkir mu,0,{}
2778,fear,enggak tau tiba tiba gue takut kan pas tengok tau tau thomasnya ajak gue obrol bagaimana allah pengsan lah aq jadi gue balik deh bantal begini,0,{}
2779,fear,wkwkwk laah aku tata hati tata diri menjombs nyaman jombs malah dikenalin sama mas ku rasa pantas takut lari lg entah lari moveon mantan cowo idam entah pelaria,1,{'USERNAME': 1}
2780,happy,yap kalau mau jodoh baik yuk baik diri laku te- biarpum meni tetap baik,0,{}
2781,anger,oke lanjut siap bukber sama teman kampus rumah tmn kata deket untung gue puasa jadi sabar muacet poll rumah temen baru cuma gue orang,0,{}
2782,sadness,katak tempurung percaya tinggi hegemoni ilmu sains teknologi solusi pragmatis apolitis agam masalah indonesia bentuk dogma ideologi sila google scientism sila google arogansi alumni itb eh,0,{}
2783,sadness,manusia usaha lihat nasib masa depan cari orang pintar ramal masa depan padahal sang amal pernah tahu masa depan ibarat orang buta tuntun orang buta demikian orang andal nasib masa depan amal,0,{}
2784,sadness,k-netz memang gitu kalo ngebash suka enggak pakai mikir deh,0,{}
2785,happy,sahabat semua terimakasih atas dukung fariz putra winarni hari kumpul rp juta lebih fariz sengaja foto ganteng sore sampai terimakasihnya ayo te- bersonasi lewat,2,"{'USERNAME': 2, 'URL': 2}"
2786,fear,aku beberapa hari lalu habis isya tidur kan bangun-bangun kok enggak gerak tindih kalau kata orang seram banget deh,0,{}
2787,sadness,arti yusufk sering tonton nyanyi dangdut cuma jual goyang busana seksi banding suara bagus,2,{'USERNAME': 2}
2788,anger,bilang kerja nya bener mending sebut plenga plengo kerja nyata hasil banyak banyak nyinyir hasil nol besar sukses selalu pakde dukung,2,{'USERNAME': 2}
2789,sadness,sayang aku rindu rindu senyum rindu mata indah rindu semua tentang sayang iya sayang sayang kau tak mampu rasa rindu,0,{}
2790,sadness,sedih telinga habis pukul cenat cenut sekarang pusing alhamdulillah batu enggak jadi lempar pengin sehat besok tuhan,0,{}
2791,fear,jadi gue enggak berani masuk gerbang rumah plz seram banget diliatin ayam jago nya gede banget,0,{}
2792,love,kau tak ganti kau selalu nanti tak ku lepas pegang tangan sama jatuh cinta kali dua sama sama indah,0,{'URL': 1}
2793,happy,sehat selalu buat semua maju te- pantang mundur semangat lah kawan juang indonesia lebih baik indonesia sehat indonesia kuat salam sehat puskesmas sum halmahera selatan te- maju,2,{'USERNAME': 2}
2794,anger,pakdheku pulsa telkomselnya tetiba hilang k lalu sms bpjs sama provider buat internet disalahin grapari kayak tanya orang tua susah dibilangin,0,{}
2795,love,gue harap lu enggak ubah bro lu tetap gue kenal bodoamat lu mau malas gimana inti gue tau siapa lu gue ajar banyak sekali sama lu bro banyak sekali inti moga jadi sahabat dunia akbirat nice sih you gagal,1,{'USERNAME': 1}
2796,sadness,kamu pikir bagaimana cara ganti kelak mohon sesuai lah gaya hidup kondisi aku ikhlas bantu lanjut mu kelak saat aku tak punya apaapa bantu,0,{}
2797,love,hati selalu untuk sahabat sendiri orang mau maju smart enggak neko neko sederhana mau teman mau ajar sama siapa aja sayang sama ibu banget tanggung jawab penuh sama amanah enggak pernah ngeluh,0,{}
2798,sadness,bagaimana mungkin buat kata-kata kotor jadi hati bersih bagaimana mungkin kata-kata kotor keluar hati jernih allamah thabathabai,0,{'Allamah Thabathabai': 1}
2799,sadness,benci lebih hasut orang ikut benci apa benci kelar hidup putus tali rezeki siap mati sakit hati fisik gerogot diri,0,{}
2800,anger,tuju jokowi disamain umar bin khatab umar bin khatab - lempar hadiah umat - baca al quran nya fasih - tau kapan keras keras tau kapan lemah lembut - satu bukan pecah belah jokowi jauh,0,{}
2801,sadness,pulang pulang isi peluk sekian lama sepi penghunipulang hati lekuk asa hilang tak pulang teguk hapus dahaga atas rindu amat sangat tak cicip,0,{}
2802,love,mulia tugas orang tua besar anak emban amanah tuhan jaga didik sayang pelihara anak ilah cinta butuh lahir batin,0,{}
2803,anger,apa kata ajar anakanak seko cebong beda mrk anakanak tanya jadi cebong orang bukan anak katak,0,{'URL': 1}
2804,sadness,kadang orang punya cara hibur orang punya cara hibur diri sendiri,0,{}
2805,happy,joko widodo yakin semua temu lihat sendiri betapa toleransi sinergi jalin masyarakat bahkan beda yakin,0,{}
2806,love,dunia makin lama makin banyak tantang bikin stres sbenarnya obat manjur kala gundah landa nelfon bapak ibu bilang doain aku yaa kemudiam baik jawab bilang,0,{}
2807,sadness,non jerawat oles pakai obat adek biar cepat ilang aduh dok bagaimana hilang obat cuma ketemu doi dok hlah kok nama jerawat rindu -d,0,{}
2808,anger,marah jkt yg milih kalo rasa memang mundur lu olang wajar ngomel mungkin jkt marahmarah jadi rasa sayang eh bagaimana tinggal saat sayang gitukan,0,{}
2809,happy,my god sesuai sayang malah lebih bagus punya aaaaaaaaa anak kitaaaa d nang bahagya,0,{}
2810,love,cinta tulus hati arung laut dapat cinta suci tak pernah dua walaupun pisah jarak beda,0,{}
2811,sadness,daritadi tuh menang lihat foto tae ilangin mulletnya apa tau banyak gasuka sama mullet kalo kalian sayang bts kalian terima apa laku dong kalo kayak begini enggak lin jadi huhuhu sedih banget,0,{}
2812,sadness,aku baiksilahkan datang pergi enak sajatapi ingat suatu aku ubah drastisjadi jangan tanya aku berubahtanyakan diri sendiri,0,{}
2813,love,ku nanti buah malam kau lelap tidur belah ku baca buah puisi cinta kau lelap sama cinta,0,{}
2814,anger,semua orang hak bicara agama koruptor kalo ketangkep sidang langsung ganti tampil jilbab pakai peci pakai baju koko maling dadak religius,2,{'USERNAME': 2}
2815,love,orang teman lelaki datang rumah minta izin papa ambil dari papa sangat berhati-hati beri izin papa tau lela ganti posisi,0,{}
2816,anger,anjir askmf mau marah mau scroll takut kampret im trying sleep right here dkskdf mulai bayang kan skrg babihutan,0,{}
2817,sadness,enggak jadi include kemang dp enggak jelas php doangtp besok fix include blokm slot kosong,4,{'USERNAME': 4}
2818,happy,semua siap daki ready enggak lupa makan siabg dulu makan siang kali temenin nasi ayam kampung bhoie hmmm nasi komplit deh ayam kampung nya,0,{}
2819,happy,kalian kadang ketemu orang socmed nyata teman sih enggak sieh nyata sih mantan sih ituatau wah nyata sih bikin konten yutub why why the world is sok smoll,0,{}
2820,anger,addeh mas bpk sekali sekali via vallen hanya korban mesti speak up ulang bentuk spread awareness sekaligus hukum buat siapa ngedm stop kamu kalo leceh kayak diam aja bagaimana laku mau henti,0,{'URL': 1}
2821,happy,asal lo tau aja orang ku-kecil benar makan banyak enggak gede loh balik orang gendut makin dikit gendut jangan minder jadi orang ku-gemuk syukur sama allah,0,{}
2822,love,ibarat datang baik buku pulpen keluar bawa buku lantas pulpen tinggal diri jadi alat tulis baru diri datang tamu hari,0,{}
2823,love,enggak tau tibatiba jatuh cinta langlang buana cari fandom tepat vakum lama tahun perkpopan akhir fandom nama exol,1,{'USERNAME': 1}
2824,love,hai selamat pagi jelang siang semangat jalan hari jangan lupa awal hari dss god bless lu peluk kali dingin kangen juleha,0,{}
2825,fear,aku takut masalah otak sumpah aku ngeri sendiri dulu denger kalo rapet oksigen nya enggak otak bagaimana aku jadi bimbang sendiri,1,{'USERNAME': 1}
2826,fear,hehe kak aku nih diajakin tonton sabrina ngeri tengah modyar bioskop cuma merem tutup telinga,0,{}
2827,sadness,rasa tinggi orang tahu apa kait minat nah sini peran respect sungguh biasa mungkin gue gitu suka tertawa anggap lucu lah orang minat,0,{}
2828,anger,enggak butuh maaf minggu turut network kalian down te- langgan rugi minta kompensasi cc,7,{'USERNAME': 7}
2829,love,bila cinta ubah bukan cinta janji cinta diri diri apa ada baru nama cinta,0,{}
2830,fear,iya ba-an aku cek nyata kaki ngiket pakai karet kirakira biaya dokter berapa takut mahal misqueen aku nothing money,0,{}
2831,sadness,gue waktu buka kulkas nah gua lihat oren gua kira jeruk eh nyata tomat anjir rasa mending kalo gue demen sayur lah makan tomat digadoin habis gue lepeh,0,{}
2832,love,terkadang duduk menung jadi suatu butuh bareng kamu kamu sintasriwahyuni,0,{}
2833,love,belum aku enggak tarik sama cowok lebih muda pacar sekarang lebih muda tahun banding aku tau sih awal bagaimana nama sayang semua gasuka jadi suka,1,{'USERNAME': 1}
2834,happy,the greatest showman film musikal isi film nyanyi gue pribadi suka banget genre kayak jadi jam tonton tuh enggak rasa sama sekali rasa pengin ikut nyanyi nari,0,{}
2835,fear,lepas agama tetap enggak mau oplas banyak zonknya hasil kadang enggak bagus lihat enggak natural soal enggak cocok sama bagi wajah enggak dioplas jadi takut nyesel jatohnya candu ngerombak semua jadi plastic monster dong,0,{}
2836,happy,kalian pernah enggak sih rasai bagaimana rasa telpon sama orang berjam-jam videocall malam share with them padahal bukan siapa-siapa selalu luang waktu buat tanya how was ur day sibuk apa,0,{}
2837,love,rambut makin mutih badan lengan tak kuat jaga bahaya papa selesai tugas,0,{}
2838,happy,suka banget serta luar biasa dpt enak lagusangat pukau bikin merindingjurinya top banget pokoknyasuka banget program juri serta memank luar biasa,2,{'USERNAME': 2}
2839,sadness,segala ajar selalu saling jepit--saling kait seni politik sastra mungkin ajar jembatan panjang tak tahu ujung mana hidup cari tak putus masuk cari tahu siapa diri,0,{}
2840,love,jam lebih aku edit video nih kau effort aku buat sempena birthday kau tin start kenal skrg terima kasih setia smping aku wlupun kau tau aku banyak kurang aku sayang kau tin and happy birthday fatin,1,{'USERNAME': 1}
2841,anger,buah misteri kalau perempuan korban leceh seksual speak up paling ganas jarimulutnya justru banyak perempuan,0,{}
2842,love,nge gua cinta sama lo ngelebihin cinta githa sama lo love you nge teman gua dampingin gua curhatan gua walaupun no solution hati gua senyum kalo lo ngomong,0,{}
2843,love,kau ibu cinta kasih terima kasih tak pernah henti kau bagai matahari selalu sinar sinar hidup hangat,0,{}
2844,love,lee daehwi ku sayang sabar terlalu banyak hujat kamu bukan arti enggak support km aku teman wannable asli selalu dukung adik manis,0,{}
2845,sadness,denger-denger pusat hoax nasional-nya nyata fh enggak muat masuk karung beras biarpun karung jumbo jauh lebih besar partai,6,{'USERNAME': 6}
